CUST_ID,AGE,GENDER,MARITAL_STATUS,OCCUPATION,ANNUAL_INCOME,CITY_TIER,EDUCATION,HOUSE_OWNERSHIP,DEPENDENTS,MOBILE_PHONE,EMAIL_SUBSCRIBED,LOYALTY_CARD,REGION
C14315,65,Male,Single,Retired,2167949,Urban,Postgraduate,Own,0,Yes,Yes,Silver,North
C14316,39,Male,Married,Salaried,1302376,Rural,Graduate,Rent,4,Yes,Yes,Silver,South
C14317,31,Male,Single,Salaried,2077979,Semi-Urban,Postgraduate,Rent,1,Yes,Yes,Gold,East
C14318,33,Other,Single,Unemployed,950956,Semi-Urban,Postgraduate,Own,0,Yes,Yes,Silver,West
C14319,28,Female,Divorced,Self-Employed,375383,Rural,Postgraduate,Own,0,Yes,Yes,Silver,Central
C14320,60,Female,Married,Salaried,1461847,Metro,High School,Family,0,Yes,Yes,None,Central
C14322,24,Female,Divorced,Self-Employed,1249346,Urban,High School,Family,3,Yes,Yes,Silver,Central
C14323,67,Female,Single,Salaried,2908922,Urban,High School,Rent,4,Yes,Yes,Gold,East
C14324,51,Male,Single,Salaried,512249,Urban,Graduate,Rent,0,Yes,Yes,Gold,North
C14325,48,Female,Married,Salaried,2719368,Semi-Urban,High School,Rent,3,Yes,No,None,South
C14326,31,Female,Married,Salaried,1512279,Semi-Urban,Professional,Own,4,Yes,Yes,Silver,East
C14327,63,Male,Married,Self-Employed,637543,Semi-Urban,High School,Own,2,No,Yes,Gold,West
C14328,21,Female,Divorced,Salaried,2652955,Semi-Urban,Postgraduate,Rent,3,Yes,Yes,Silver,Central
C14329,69,Male,Single,Self-Employed,731270,Metro,Professional,Own,0,Yes,No,Gold,West
C14330,67,Male,Married,Salaried,1922760,Metro,Professional,Own,1,Yes,No,None,East
C14331,58,Male,Single,Salaried,1609132,Metro,Graduate,Own,3,Yes,Yes,Gold,West
C14332,44,Male,Single,Salaried,843430,Metro,Postgraduate,Own,2,Yes,Yes,Gold,South
C14333,67,Female,Married,Salaried,733435,Urban,Doctorate,Own,4,Yes,No,Silver,Central
C14334,51,Female,Married,Retired,2697446,Urban,Postgraduate,Rent,2,Yes,Yes,Platinum,South
C14335,61,Male,Single,Salaried,1596000,Rural,Professional,Own,4,Yes,Yes,Silver,Central
C14336,66,Female,Single,Self-Employed,1333985,Metro,Postgraduate,Own,3,Yes,Yes,Silver,Central
C14337,46,Female,Married,Salaried,790141,Metro,High School,Rent,4,Yes,Yes,Silver,West
C14338,69,Male,Married,Student,560788,Rural,Graduate,Rent,0,Yes,Yes,Platinum,West
C14339,25,Male,Single,Salaried,967292,Urban,Professional,Own,3,Yes,Yes,Silver,Central
C14340,40,Other,Single,Self-Employed,892572,Urban,Professional,Family,1,Yes,Yes,Gold,Central
C14341,61,Female,Single,Salaried,1896381,Urban,Graduate,Own,2,Yes,Yes,Silver,West
C14342,31,Other,Widowed,Self-Employed,2342608,Metro,Graduate,Rent,2,Yes,Yes,None,West
C14343,53,Male,Divorced,Self-Employed,2247657,Semi-Urban,Graduate,Own,3,Yes,Yes,Silver,East
C14344,58,Female,Married,Salaried,2057070,Urban,Professional,Own,1,Yes,Yes,Silver,West
C14345,47,Male,Widowed,Salaried,1619606,Metro,Graduate,Rent,3,Yes,No,Platinum,South
C14346,54,Male,Married,Salaried,1893036,Metro,Graduate,Own,0,Yes,No,Silver,East
C14347,35,Female,Single,Retired,539860,Semi-Urban,Professional,Own,0,Yes,Yes,Silver,South
C14348,52,Male,Single,Salaried,1393032,Urban,High School,Rent,1,Yes,Yes,None,East
C14349,41,Male,Divorced,Salaried,2309280,Semi-Urban,Postgraduate,Own,3,No,Yes,Silver,East
C14350,66,Male,Married,Salaried,2571769,Semi-Urban,Graduate,Rent,1,Yes,Yes,Gold,Central
C14351,25,Male,Married,Self-Employed,2533507,Urban,High School,Rent,1,Yes,No,Gold,East
C14352,26,Female,Divorced,Self-Employed,1250942,Metro,Postgraduate,Own,0,Yes,Yes,Platinum,North
C14353,58,Female,Married,Retired,2849018,Semi-Urban,Graduate,Rent,0,Yes,Yes,Silver,East
C14354,42,Male,Single,Retired,1163153,Semi-Urban,High School,Rent,1,Yes,Yes,Silver,East
C14355,38,Male,Single,Salaried,2050335,Urban,Graduate,Own,1,Yes,Yes,None,South
C14356,34,Male,Single,Salaried,1184605,Urban,Postgraduate,Rent,4,Yes,Yes,Silver,East
C14357,30,Female,Single,Self-Employed,1088440,Semi-Urban,Postgraduate,Rent,0,Yes,Yes,Gold,West
C14358,66,Male,Married,Retired,2813602,Metro,Postgraduate,Own,1,Yes,Yes,Silver,South
C14359,33,Female,Single,Salaried,2572225,Semi-Urban,High School,Rent,4,No,No,Silver,South
C14360,51,Male,Single,Salaried,1126260,Semi-Urban,Professional,Rent,1,Yes,No,Silver,South
C14361,50,Male,Married,Retired,1759070,Metro,Graduate,Own,4,Yes,No,Gold,South
C14362,23,Female,Single,Salaried,2124545,Semi-Urban,Postgraduate,Own,1,Yes,Yes,Silver,West
C14363,50,Female,Married,Salaried,1412673,Semi-Urban,High School,Family,3,Yes,Yes,None,South
C14364,26,Male,Married,Retired,2049796,Metro,Graduate,Own,0,Yes,Yes,Gold,South
C14365,49,Female,Married,Self-Employed,390011,Metro,Graduate,Own,1,Yes,Yes,Silver,West
C14366,28,Female,Divorced,Salaried,910733,Semi-Urban,High School,Rent,2,Yes,Yes,Silver,East
C14367,64,Female,Single,Salaried,1386294,Metro,Graduate,Family,2,Yes,No,Platinum,North
C14368,65,Female,Single,Salaried,2357090,Rural,Graduate,Own,4,Yes,Yes,Silver,East
C14369,63,Female,Divorced,Retired,2874669,Urban,Doctorate,Family,0,Yes,Yes,Gold,West
C14370,64,Other,Married,Unemployed,1473344,Rural,Postgraduate,Own,4,Yes,No,Silver,East
C14371,53,Male,Married,Self-Employed,1700776,Semi-Urban,Professional,Own,0,Yes,No,None,South
C14372,37,Female,Single,Salaried,1143791,Metro,Postgraduate,Family,2,Yes,Yes,None,West
C14373,68,Male,Married,Student,421351,Urban,Graduate,Family,2,Yes,Yes,None,West
C14374,31,Male,Divorced,Self-Employed,824445,Urban,Postgraduate,Own,4,Yes,Yes,Silver,North
C14375,33,Male,Married,Salaried,1752142,Semi-Urban,Postgraduate,Own,3,Yes,Yes,Silver,North
C14376,31,Male,Single,Self-Employed,2748103,Rural,Postgraduate,Own,2,Yes,Yes,Silver,East
C14377,51,Female,Divorced,Self-Employed,850118,Semi-Urban,Graduate,Own,0,Yes,Yes,Silver,South
C14378,48,Female,Married,Salaried,2933160,Metro,Graduate,Own,1,Yes,Yes,None,North
C14379,64,Female,Married,Retired,1485409,Urban,Graduate,Own,1,Yes,Yes,Silver,East
C14380,26,Male,Single,Student,1508280,Metro,Graduate,Own,1,Yes,Yes,Gold,East
C14381,61,Male,Married,Self-Employed,2892799,Metro,High School,Family,2,Yes,Yes,Platinum,Central
C14382,36,Female,Single,Salaried,619241,Urban,Professional,Own,3,Yes,Yes,Silver,Central
C14383,24,Male,Single,Self-Employed,2199076,Metro,Graduate,Own,2,Yes,Yes,None,South
C14384,55,Female,Married,Self-Employed,1770799,Rural,Postgraduate,Own,0,Yes,Yes,Platinum,Central
C14385,68,Female,Single,Student,1153524,Metro,Graduate,Rent,2,Yes,No,Silver,South
C14386,46,Female,Married,Salaried,1609375,Semi-Urban,Postgraduate,Own,2,Yes,Yes,Gold,South
C14387,32,Female,Married,Salaried,2972933,Urban,High School,Rent,2,Yes,Yes,Platinum,West
C14388,31,Female,Single,Salaried,1273385,Semi-Urban,High School,Family,2,Yes,Yes,None,East
C14389,57,Male,Married,Self-Employed,2879049,Semi-Urban,Graduate,Family,0,Yes,Yes,Gold,Central
C14390,45,Female,Divorced,Salaried,2969753,Semi-Urban,Graduate,Own,2,Yes,Yes,Silver,North
C14391,38,Male,Single,Salaried,1164921,Urban,Graduate,Family,3,Yes,Yes,Silver,South
C14392,39,Male,Married,Salaried,1634098,Semi-Urban,Professional,Own,4,Yes,Yes,Silver,South
C14393,43,Male,Single,Salaried,995500,Metro,High School,Rent,0,Yes,Yes,Gold,East
C14394,58,Female,Married,Self-Employed,2891170,Urban,Graduate,Own,3,Yes,No,Silver,East
C14395,38,Male,Single,Salaried,541379,Rural,Graduate,Own,1,Yes,Yes,Silver,Central
C14396,46,Male,Single,Self-Employed,1824408,Rural,Graduate,Own,1,Yes,Yes,Gold,Central
C14397,26,Male,Single,Self-Employed,2341063,Metro,Postgraduate,Rent,0,Yes,Yes,Silver,South
C14398,24,Female,Widowed,Student,1441611,Urban,Doctorate,Own,4,Yes,Yes,Gold,West
C14399,64,Female,Married,Self-Employed,2598325,Urban,Postgraduate,Rent,2,Yes,Yes,Silver,North
C14400,49,Female,Married,Salaried,2422679,Semi-Urban,Professional,Rent,0,Yes,Yes,None,North
C14401,54,Female,Single,Salaried,680087,Semi-Urban,High School,Own,2,Yes,No,Silver,South
C14402,37,Male,Married,Salaried,725720,Metro,Graduate,Family,2,Yes,Yes,Silver,East
C14403,63,Male,Single,Salaried,847167,Semi-Urban,Professional,Own,1,No,Yes,Silver,South
C14404,63,Female,Single,Self-Employed,2462657,Metro,Postgraduate,Own,4,Yes,Yes,Silver,South
C14405,36,Male,Married,Student,2087414,Rural,Postgraduate,Own,2,Yes,Yes,Silver,North
C14406,22,Male,Single,Student,1393913,Rural,Graduate,Rent,0,Yes,Yes,Gold,South
C14407,54,Male,Single,Salaried,2895584,Metro,Graduate,Family,1,Yes,No,Silver,South
C14408,28,Female,Married,Salaried,2298096,Semi-Urban,High School,Rent,2,Yes,Yes,None,East
C14409,33,Male,Married,Self-Employed,2069828,Metro,Professional,Own,1,Yes,Yes,Gold,West
C14410,62,Female,Single,Salaried,1321815,Metro,Doctorate,Family,1,Yes,Yes,Gold,North
C14411,28,Male,Single,Self-Employed,947128,Rural,Professional,Own,0,Yes,Yes,Silver,West
C14412,50,Female,Single,Unemployed,522142,Metro,Graduate,Own,0,Yes,Yes,Silver,East
C14413,52,Male,Widowed,Salaried,955115,Urban,Graduate,Own,3,Yes,Yes,Silver,Central
C14414,56,Male,Married,Self-Employed,2767107,Rural,Graduate,Family,2,Yes,Yes,None,South
C14415,67,Male,Married,Salaried,2196002,Metro,Postgraduate,Own,1,Yes,No,Gold,West
C14416,50,Female,Divorced,Student,1262541,Urban,Graduate,Rent,3,Yes,Yes,Silver,South
C14417,21,Male,Married,Salaried,482531,Urban,Graduate,Own,0,Yes,Yes,Platinum,South
C14418,63,Female,Widowed,Student,2069362,Semi-Urban,Graduate,Rent,4,Yes,Yes,Gold,North
C14419,59,Female,Single,Unemployed,1822405,Semi-Urban,Postgraduate,Own,1,Yes,Yes,Platinum,West
C14421,37,Female,Single,Salaried,782481,Urban,Postgraduate,Family,4,Yes,Yes,Silver,Central
C14422,40,Male,Married,Self-Employed,1600647,Semi-Urban,Professional,Own,4,Yes,No,Silver,North
C14423,44,Male,Single,Salaried,1798258,Rural,Graduate,Own,1,Yes,Yes,Silver,South
C14424,42,Male,Married,Self-Employed,1366899,Rural,Graduate,Own,3,Yes,No,Silver,West
C14425,49,Female,Single,Salaried,337552,Urban,Graduate,Rent,3,No,Yes,Silver,West
C14426,42,Female,Married,Self-Employed,1295808,Semi-Urban,Graduate,Own,1,Yes,Yes,Gold,North
C14427,64,Female,Single,Salaried,2273065,Semi-Urban,Postgraduate,Own,2,Yes,Yes,Silver,Central
C14428,29,Female,Single,Retired,1070671,Semi-Urban,Postgraduate,Own,4,Yes,Yes,Platinum,North
C14429,57,Male,Divorced,Self-Employed,2373808,Urban,Doctorate,Own,3,Yes,Yes,None,Central
C14430,30,Male,Divorced,Self-Employed,702875,Metro,Graduate,Rent,1,Yes,Yes,Silver,North
C14431,56,Female,Widowed,Student,763208,Urban,Graduate,Family,0,Yes,Yes,None,West
C14432,57,Male,Married,Salaried,291258,Semi-Urban,Graduate,Family,0,Yes,Yes,Silver,South
C14433,48,Male,Married,Retired,1497159,Semi-Urban,Professional,Family,1,Yes,Yes,Silver,Central
C14434,48,Female,Married,Salaried,689752,Semi-Urban,Postgraduate,Own,2,Yes,Yes,Platinum,West
C14435,62,Male,Single,Salaried,2627337,Urban,Postgraduate,Family,0,Yes,Yes,Platinum,Central
C14436,63,Female,Single,Salaried,1992935,Metro,Postgraduate,Rent,2,Yes,Yes,Gold,Central
C14437,41,Female,Single,Salaried,879613,Metro,Graduate,Own,1,Yes,Yes,Silver,Central
C14439,44,Female,Divorced,Salaried,340075,Urban,Postgraduate,Own,1,No,Yes,None,North
C14440,62,Male,Single,Salaried,413047,Metro,High School,Own,4,Yes,Yes,None,Central
C14441,60,Male,Divorced,Salaried,1454083,Rural,Graduate,Family,1,Yes,No,Silver,South
C14442,22,Female,Married,Salaried,739002,Metro,Professional,Own,2,Yes,Yes,Platinum,Central
C14443,28,Male,Married,Salaried,2726625,Urban,Graduate,Family,3,Yes,Yes,Gold,North
C14444,68,Male,Single,Salaried,1793574,Metro,Professional,Own,0,Yes,Yes,Silver,Central
C14445,47,Male,Single,Self-Employed,1696225,Metro,Postgraduate,Own,0,No,Yes,Platinum,North
C14447,42,Male,Widowed,Salaried,1356472,Metro,Postgraduate,Own,4,Yes,Yes,Silver,West
C14448,57,Male,Single,Self-Employed,2246817,Semi-Urban,Graduate,Own,3,Yes,Yes,Silver,South
C14449,47,Female,Single,Salaried,2616417,Urban,Professional,Family,2,Yes,Yes,Silver,North
C14450,49,Male,Single,Salaried,660249,Metro,High School,Rent,2,Yes,Yes,Silver,East
C14451,23,Male,Single,Salaried,864802,Urban,Postgraduate,Own,4,Yes,Yes,None,East
C14452,64,Female,Single,Student,464554,Semi-Urban,Postgraduate,Rent,1,Yes,Yes,Silver,West
C14453,33,Other,Married,Self-Employed,703262,Semi-Urban,Graduate,Own,3,Yes,Yes,None,Central
C14455,65,Male,Married,Salaried,2061162,Metro,High School,Family,0,Yes,Yes,Gold,South
C14456,30,Male,Married,Self-Employed,274202,Rural,Professional,Own,3,Yes,Yes,None,West
C14457,56,Female,Single,Retired,1214692,Metro,Professional,Rent,4,Yes,Yes,Silver,Central
C14458,29,Female,Married,Salaried,2187595,Rural,Postgraduate,Family,1,Yes,No,Silver,West
C14459,47,Female,Married,Salaried,2743086,Metro,Postgraduate,Family,3,Yes,Yes,Gold,Central
C14460,54,Female,Single,Salaried,1836310,Urban,Postgraduate,Rent,1,Yes,Yes,Gold,Central
C14461,21,Male,Single,Retired,2252048,Urban,Postgraduate,Family,3,Yes,Yes,Gold,East
C14462,52,Female,Single,Self-Employed,2443645,Urban,High School,Own,0,Yes,Yes,Silver,West
C14463,45,Male,Married,Self-Employed,2318160,Urban,Graduate,Rent,2,Yes,Yes,Silver,Central
C14464,49,Female,Married,Salaried,1075033,Metro,Postgraduate,Own,3,Yes,Yes,Silver,South
C14465,27,Female,Divorced,Self-Employed,2729153,Urban,Graduate,Rent,2,Yes,Yes,Silver,South
C14466,69,Other,Single,Self-Employed,1836416,Metro,Postgraduate,Own,2,Yes,Yes,Silver,West
C14467,23,Male,Married,Salaried,207005,Semi-Urban,Professional,Own,2,Yes,Yes,None,North
C14468,40,Male,Single,Salaried,1628959,Rural,Graduate,Rent,4,Yes,Yes,Silver,East
C14469,40,Female,Single,Salaried,1885277,Urban,Professional,Own,0,Yes,No,Silver,East
C14470,50,Female,Married,Student,1826601,Urban,High School,Own,2,Yes,No,Silver,South
C14471,55,Female,Single,Self-Employed,2530985,Metro,Professional,Own,0,Yes,Yes,None,East
C14472,55,Male,Married,Salaried,2153579,Urban,High School,Rent,3,Yes,Yes,Silver,West
C14473,69,Male,Married,Salaried,1608607,Metro,Graduate,Own,0,Yes,Yes,Silver,North
C14474,59,Female,Married,Salaried,2520955,Metro,Graduate,Family,1,Yes,Yes,Silver,West
C14475,47,Male,Single,Salaried,2740288,Metro,Postgraduate,Own,2,Yes,Yes,Silver,South
C14476,46,Female,Divorced,Salaried,2277714,Rural,Doctorate,Own,3,Yes,Yes,Silver,East
C14477,34,Male,Widowed,Unemployed,1011552,Rural,Graduate,Own,2,Yes,Yes,Platinum,West
C14478,37,Female,Divorced,Salaried,532754,Rural,High School,Family,2,Yes,Yes,Silver,North
C14479,38,Female,Married,Salaried,1126627,Rural,Graduate,Own,3,Yes,Yes,Silver,Central
C14480,65,Female,Married,Self-Employed,1404314,Semi-Urban,Graduate,Own,3,Yes,Yes,Silver,East
C14481,49,Male,Married,Salaried,2951436,Metro,Postgraduate,Rent,4,Yes,Yes,None,East
C14482,40,Female,Single,Salaried,836890,Urban,Professional,Family,4,Yes,Yes,Gold,Central
C14483,47,Male,Married,Student,2032162,Semi-Urban,Postgraduate,Rent,4,No,Yes,Silver,East
C14484,38,Female,Married,Student,1241234,Urban,Postgraduate,Own,0,Yes,Yes,None,West
C14485,24,Male,Widowed,Salaried,1616572,Urban,Graduate,Rent,1,Yes,Yes,Gold,South
C14486,21,Male,Married,Salaried,2590922,Urban,Graduate,Family,1,Yes,Yes,None,East
C14487,21,Male,Single,Salaried,686405,Urban,Graduate,Rent,0,Yes,Yes,Gold,South
C14488,46,Male,Married,Self-Employed,2955171,Metro,Professional,Own,4,Yes,Yes,None,South
C14489,65,Other,Widowed,Salaried,331705,Semi-Urban,Postgraduate,Own,1,Yes,Yes,Silver,West
C14490,40,Male,Single,Retired,2312868,Metro,Graduate,Family,4,Yes,Yes,Platinum,Central
C14492,43,Female,Single,Salaried,694748,Metro,Graduate,Family,3,Yes,Yes,Gold,East
C14493,30,Other,Married,Student,2126344,Rural,Professional,Own,0,Yes,Yes,Gold,North
C14494,31,Male,Single,Unemployed,348704,Urban,Postgraduate,Own,4,Yes,Yes,None,East
C14495,61,Female,Single,Salaried,2725646,Semi-Urban,Professional,Family,0,Yes,Yes,None,West
C14496,61,Male,Single,Salaried,2645066,Semi-Urban,Postgraduate,Family,2,Yes,Yes,Silver,West
C14497,25,Male,Divorced,Salaried,2841817,Urban,Graduate,Own,0,Yes,Yes,Silver,Central
C14498,21,Male,Single,Self-Employed,823581,Semi-Urban,High School,Own,0,No,Yes,Gold,South
C14499,37,Female,Married,Salaried,1315728,Metro,Graduate,Own,4,Yes,Yes,None,North
C14500,42,Male,Married,Salaried,820974,Rural,High School,Rent,0,Yes,Yes,None,East
C14501,54,Female,Widowed,Salaried,387245,Semi-Urban,Graduate,Rent,2,Yes,Yes,Gold,North
C14502,65,Female,Widowed,Self-Employed,1389270,Rural,Graduate,Rent,3,Yes,Yes,Silver,South
C14503,61,Female,Married,Salaried,1293736,Rural,Graduate,Own,1,Yes,Yes,None,South
C14504,49,Male,Widowed,Salaried,1287739,Urban,Graduate,Own,3,Yes,Yes,Gold,North
C14505,24,Female,Single,Salaried,690116,Rural,Graduate,Own,0,Yes,Yes,None,West
C14506,25,Female,Married,Self-Employed,827810,Urban,Postgraduate,Family,2,Yes,Yes,Silver,South
C14507,31,Female,Married,Salaried,2510321,Metro,Graduate,Own,2,Yes,Yes,Gold,East
C14508,41,Female,Single,Salaried,803400,Semi-Urban,Professional,Rent,3,Yes,Yes,Gold,North
C14509,55,Female,Married,Self-Employed,532931,Rural,High School,Family,4,Yes,Yes,Platinum,South
C14510,32,Male,Single,Salaried,1425926,Metro,Graduate,Rent,1,Yes,No,Gold,West
C14511,46,Male,Divorced,Self-Employed,1211392,Rural,Postgraduate,Own,0,Yes,Yes,Gold,North
C14512,39,Male,Single,Unemployed,1216527,Semi-Urban,Graduate,Own,0,Yes,Yes,Platinum,West
C14513,65,Male,Married,Self-Employed,1140923,Metro,Doctorate,Own,3,Yes,Yes,Silver,East
C14514,27,Male,Single,Student,1081048,Urban,Graduate,Own,2,Yes,Yes,None,Central
C14515,67,Male,Single,Salaried,358649,Semi-Urban,Graduate,Rent,2,Yes,Yes,Silver,North
C14516,27,Male,Widowed,Salaried,1984069,Urban,High School,Rent,4,Yes,Yes,Gold,East
C14517,46,Other,Married,Retired,456574,Semi-Urban,Graduate,Rent,1,Yes,Yes,Gold,West
C14518,60,Male,Widowed,Unemployed,2188725,Rural,Postgraduate,Family,0,Yes,Yes,Platinum,West
C14519,25,Female,Single,Salaried,2472740,Rural,Graduate,Own,3,Yes,Yes,None,West
C14520,41,Female,Single,Self-Employed,2050314,Metro,Graduate,Rent,4,Yes,Yes,None,North
C14521,34,Female,Married,Self-Employed,490112,Urban,Graduate,Own,1,Yes,Yes,Silver,East
C14522,24,Female,Married,Salaried,278131,Metro,Professional,Family,0,Yes,Yes,Silver,West
C14523,43,Male,Single,Salaried,625852,Urban,Graduate,Own,1,Yes,Yes,Gold,West
C14524,62,Male,Married,Student,846499,Rural,High School,Rent,0,Yes,Yes,Platinum,Central
C14525,40,Male,Single,Salaried,2920351,Metro,High School,Own,1,Yes,Yes,Silver,East
C14526,35,Male,Single,Retired,1984544,Urban,Graduate,Own,1,Yes,Yes,None,East
C14527,65,Female,Single,Retired,1153863,Rural,Postgraduate,Rent,3,Yes,Yes,Silver,Central
C14528,49,Female,Married,Salaried,795135,Semi-Urban,Professional,Family,4,Yes,Yes,Silver,West
C14529,28,Male,Married,Salaried,2830384,Metro,Doctorate,Own,2,Yes,Yes,Silver,South
C14530,61,Male,Married,Salaried,2955560,Urban,Doctorate,Family,1,Yes,Yes,Silver,West
C14531,68,Male,Married,Self-Employed,2072220,Rural,Postgraduate,Own,3,No,Yes,Gold,South
C14532,39,Male,Single,Self-Employed,1711448,Urban,High School,Own,2,Yes,Yes,Gold,West
C14533,68,Female,Divorced,Salaried,2243269,Semi-Urban,Graduate,Rent,4,Yes,Yes,Silver,East
C14534,59,Male,Divorced,Salaried,2837440,Semi-Urban,Graduate,Own,4,Yes,Yes,None,East
C14535,66,Female,Married,Student,1216822,Semi-Urban,Professional,Rent,1,Yes,Yes,Platinum,South
C14536,48,Male,Single,Salaried,2473878,Urban,High School,Own,0,Yes,Yes,Silver,North
C14537,66,Male,Married,Unemployed,1193000,Metro,Graduate,Own,4,Yes,No,Silver,North
C14538,47,Female,Married,Student,551117,Semi-Urban,Postgraduate,Own,3,Yes,Yes,Silver,West
C14539,24,Female,Widowed,Salaried,1798398,Rural,Graduate,Rent,1,Yes,No,Silver,Central
C14540,35,Other,Widowed,Salaried,2397047,Rural,Graduate,Family,4,Yes,Yes,Silver,West
C14541,55,Female,Divorced,Salaried,1686013,Urban,Graduate,Rent,1,Yes,Yes,Silver,South
C14542,57,Male,Single,Salaried,868699,Urban,Graduate,Rent,0,Yes,No,None,South
C14543,21,Male,Widowed,Salaried,1087324,Urban,Graduate,Family,4,Yes,Yes,Silver,East
C14544,23,Female,Married,Retired,2901799,Metro,Graduate,Own,1,Yes,No,Silver,West
C14545,67,Female,Married,Salaried,913494,Rural,Graduate,Own,3,Yes,Yes,None,Central
C14546,44,Female,Married,Salaried,533861,Metro,High School,Own,4,Yes,Yes,Silver,West
C14547,47,Male,Single,Student,1039978,Metro,Graduate,Family,0,Yes,Yes,Platinum,West
C14548,60,Other,Married,Self-Employed,2677082,Semi-Urban,Postgraduate,Own,2,Yes,Yes,Silver,West
C14549,56,Male,Single,Salaried,651207,Semi-Urban,Graduate,Family,2,No,No,Gold,North
C14550,54,Female,Single,Self-Employed,278571,Semi-Urban,Graduate,Rent,1,Yes,No,None,Central
C14551,49,Female,Divorced,Salaried,861236,Semi-Urban,Graduate,Rent,4,Yes,Yes,Silver,West
C14553,44,Male,Single,Student,2364163,Urban,Postgraduate,Own,4,Yes,Yes,Gold,North
C14554,44,Female,Single,Salaried,2162909,Metro,Graduate,Own,0,Yes,Yes,Platinum,West
C14555,62,Male,Single,Unemployed,2192716,Rural,Graduate,Rent,2,Yes,Yes,Gold,Central
C14556,24,Other,Married,Salaried,813945,Rural,Professional,Rent,3,Yes,No,Silver,East
C14557,23,Male,Widowed,Salaried,1541698,Urban,Graduate,Family,2,Yes,Yes,Silver,North
